item_id,author_id,duration,train_interactions_rank,video_id,channel,view_count,topic,creator_trait,prosocial,risk,appearance_comparison,opinion_comparison
499362554,1808,51,19517364,vid_499362554,creator_1808,110235,news,suburban,1,0,0.5887315221313199,0.03174376537298862
562279872,1808,58,19366346,vid_562279872,creator_1808,261253,entertainment,suburban,1,0,0.37532990791960186,0.4233351441531975
333018,1830,35,19311947,vid_333018,creator_1830,315652,entertainment,urban,0,0,0.2857835555258702,0.08456537809723785
527732123,1900,5,19627579,vid_527732123,creator_1900,20,gaming,suburban,0,0,0.20322309108608727,0.6068469555401391
323625715,1900,5,19627580,vid_323625715,creator_1900,19,sports,suburban,0,0,0.7617981913776972,0.8809730056396574
548599812,1900,6,19157871,vid_548599812,creator_1900,469728,education,suburban,0,0,0.3865405068230279,0.8829148165187222
535681143,1900,6,19157869,vid_535681143,creator_1900,469730,sports,suburban,0,0,0.5112754622007512,0.6590454101322324
379490557,1900,6,19157870,vid_379490557,creator_1900,469729,education,suburban,0,0,0.4923254800011819,0.211231831472931
369400317,1900,7,19381661,vid_369400317,creator_1900,245938,sports,suburban,0,0,0.5772790292331312,0.8629968313588721
212205467,1900,7,19381659,vid_212205467,creator_1900,245940,gaming,suburban,0,0,0.8655771456245522,0.8860934353132082
551608755,1900,9,19190191,vid_551608755,creator_1900,437408,lifestyle,suburban,1,0,0.9807393435834294,0.1966535849529587
156571528,1900,9,19190207,vid_156571528,creator_1900,437392,music,suburban,1,1,0.40758420857381694,0.7374260857706773
258627256,1900,12,19250680,vid_258627256,creator_1900,376919,entertainment,suburban,0,0,0.8275189221063031,0.28651954892712295
534917630,1928,10,19350763,vid_534917630,creator_1928,276836,lifestyle,international,0,0,0.7645277946547177,0.8026403123529297
188090116,1928,14,19263762,vid_188090116,creator_1928,363837,entertainment,international,0,0,0.5735289514555733,0.9972378999036027
312454743,1928,15,19181967,vid_312454743,creator_1928,445632,music,international,1,0,0.9560471436119331,0.030026005329392813
559987885,1929,5,19627578,vid_559987885,creator_1929,21,news,international,0,0,0.20047451552840279,0.8973658657909319
225621719,1929,5,19627577,vid_225621719,creator_1929,22,lifestyle,international,0,0,0.10926421030962141,0.622630533598658
89787389,1929,13,19349292,vid_89787389,creator_1929,278307,education,international,1,0,0.8539619669554221,0.9733826191648212
3315799,1970,7,19381662,vid_3315799,creator_1970,245937,lifestyle,suburban,1,0,0.4391498166337483,0.4650095175264276
257145825,1970,7,19381668,vid_257145825,creator_1970,245931,news,suburban,1,0,0.8469688542070605,0.8473879305713737
237898404,1970,7,19381669,vid_237898404,creator_1970,245930,lifestyle,suburban,1,0,0.8930902051954149,0.06239406859827723
503003449,1970,7,19381666,vid_503003449,creator_1970,245933,music,suburban,0,1,0.06245759361907144,0.3352790500782957
147260663,1970,10,19350758,vid_147260663,creator_1970,276841,news,suburban,0,0,0.8834647629860607,0.06701653775120997
294396035,1970,10,19350759,vid_294396035,creator_1970,276840,lifestyle,suburban,1,1,0.4483190553694222,0.9753431334790705
525726210,1970,10,19350760,vid_525726210,creator_1970,276839,education,suburban,1,0,0.5104324890042322,0.8169739072718367
337165722,1970,11,19270581,vid_337165722,creator_1970,357018,news,suburban,0,0,0.6265925110932102,0.8525474212459705
377022491,1970,14,19263739,vid_377022491,creator_1970,363860,music,suburban,0,0,0.9263826067300868,0.9379652314338942
256025884,2082,15,19181968,vid_256025884,creator_2082,445631,education,international,0,0,0.01911609442976403,0.08510348611978535
51752110,2093,41,19563770,vid_51752110,creator_2093,63829,news,suburban,1,1,0.4768434683178171,0.38559759251333336
503576715,2104,6,19157868,vid_503576715,creator_2104,469731,gaming,suburban,1,0,0.6877220424305607,0.07103488904400213
314371090,2104,7,19381671,vid_314371090,creator_2104,245928,lifestyle,suburban,0,1,0.7227069576982285,0.21079310155002862
360360674,2104,8,19602624,vid_360360674,creator_2104,24975,entertainment,suburban,0,0,0.692532431537108,0.22936577703767236
316145950,2104,10,19350757,vid_316145950,creator_2104,276842,entertainment,suburban,0,1,0.13443512940812186,0.4691072110475787
91410076,2104,16,19447273,vid_91410076,creator_2104,180326,sports,suburban,1,0,0.29939558837168123,0.2685621674536426
269075827,2104,18,19583862,vid_269075827,creator_2104,43737,gaming,suburban,1,0,0.35871552541701346,0.10097810681776109
134915953,2114,13,19349276,vid_134915953,creator_2114,278323,lifestyle,urban,1,0,0.804437207679505,0.1674910890941077
44904406,2121,7,19381673,vid_44904406,creator_2121,245926,news,suburban,0,0,0.278759872414553,0.14727556355209093
393097026,2121,9,19190169,vid_393097026,creator_2121,437430,news,suburban,0,0,0.21070496386720317,0.9730767979122983
8852674,2121,15,19181976,vid_8852674,creator_2121,445623,music,suburban,0,0,0.9574480190380962,0.7592925069184736
376698290,2122,6,19157867,vid_376698290,creator_2122,469732,sports,international,0,1,0.0088632851134689,0.967761465269562
246960059,2122,23,19516589,vid_246960059,creator_2122,111010,lifestyle,international,1,0,0.9978208556819782,0.43974048650790853
252271333,2167,7,19381674,vid_252271333,creator_2167,245925,education,international,1,0,0.6768212988573956,0.2783684816626566
123508811,2167,11,19270588,vid_123508811,creator_2167,357011,sports,international,1,0,0.8284692994491171,0.7982931972091867
502554936,2204,24,19209081,vid_502554936,creator_2204,418518,entertainment,international,1,0,0.29461939634619316,0.3262539180411468
189261790,2207,37,19185965,vid_189261790,creator_2207,441634,news,urban,0,0,0.014315277667059978,0.2993833737053483
333382302,2223,12,19250686,vid_333382302,creator_2223,376913,lifestyle,international,1,0,0.73786951856153,0.2325059922078312
461838077,2223,13,19349273,vid_461838077,creator_2223,278326,lifestyle,international,1,0,0.8341445970006758,0.12967897822423535
264394233,2241,24,19209073,vid_264394233,creator_2241,418526,music,international,1,0,0.7404761319535191,0.25646306101676597
506301290,2282,47,19164188,vid_506301290,creator_2282,463411,sports,suburban,0,0,0.1428502873008386,0.3553197484738877
296315019,2282,56,19469016,vid_296315019,creator_2282,158583,education,suburban,0,0,0.7534279222569691,0.6739942081457304
60330551,2282,93,19399300,vid_60330551,creator_2282,228299,education,suburban,0,0,0.768922782107641,0.06256484221945158
530559263,2282,97,19420173,vid_530559263,creator_2282,207426,news,suburban,1,0,0.6585405156700549,0.21050693966534295
269103763,2282,115,19486390,vid_269103763,creator_2282,141209,news,suburban,0,0,0.7661159327955862,0.8090236402916764
494121894,2282,129,19523946,vid_494121894,creator_2282,103653,gaming,suburban,0,0,0.8459214396777321,0.14692192358377076
44318900,2282,130,19526005,vid_44318900,creator_2282,101594,education,suburban,0,0,0.6136041142374584,0.34264514652252154
184675990,2285,44,19200021,vid_184675990,creator_2285,427578,education,rural,0,1,0.08860471396967906,0.8646589218581401
445640760,2294,6,19157866,vid_445640760,creator_2294,469733,education,rural,0,0,0.48762780966721087,0.15492531114344266
456753277,2294,6,19157865,vid_456753277,creator_2294,469734,lifestyle,rural,0,1,0.07764933467160506,0.0827368356181899
390334085,2294,10,19350754,vid_390334085,creator_2294,276845,news,rural,0,0,0.40754303103243084,0.48453799508001083
321974808,2294,11,19270591,vid_321974808,creator_2294,357008,entertainment,rural,0,0,0.40710648912562764,0.3024195112785364
94280185,2301,22,19385346,vid_94280185,creator_2301,242253,sports,international,1,0,0.06600984414024158,0.5634083644838541
139274994,2301,25,19216125,vid_139274994,creator_2301,411474,lifestyle,international,0,1,0.3488205339694793,0.8038048904834751
286049490,2301,25,19216122,vid_286049490,creator_2301,411477,education,international,1,0,0.11099809879131484,0.13714848815274316
74564956,2301,47,19164189,vid_74564956,creator_2301,463410,gaming,international,0,1,0.8082352100092222,0.580699084554285
159682273,2301,56,19469015,vid_159682273,creator_2301,158584,news,international,0,1,0.9476880259644708,0.5055087603898639
103874003,2387,35,19311962,vid_103874003,creator_2387,315637,education,international,1,0,0.0723164752579386,0.14407878601319957
168226060,2387,54,19550646,vid_168226060,creator_2387,76953,education,international,0,0,0.9551152072917014,0.6239984855289824
390358543,2387,54,19550647,vid_390358543,creator_2387,76952,news,international,0,0,0.5225765993367452,0.27364041786077165
485428315,2388,16,19447263,vid_485428315,creator_2388,180336,lifestyle,urban,0,0,0.2995656779538739,0.4878343185440125
525543633,2419,6,19157864,vid_525543633,creator_2419,469735,sports,rural,1,1,0.07686207527616351,0.08227232427706188
244782670,2419,12,19250687,vid_244782670,creator_2419,376912,music,rural,0,1,0.5006242680704178,0.45958405721362305
215746012,2419,12,19250693,vid_215746012,creator_2419,376906,entertainment,rural,1,0,0.7945155444907487,0.3064634680428203
509618223,2419,42,19437027,vid_509618223,creator_2419,190572,music,rural,0,0,0.7070864772666982,0.8223812111853543
188513255,2419,52,19609662,vid_188513255,creator_2419,17937,entertainment,rural,0,0,0.05022601146397376,0.05697872699736828
133454292,2421,6,19157863,vid_133454292,creator_2421,469736,education,urban,0,0,0.07290183536790351,0.41860727491832994
177221765,2421,12,19250694,vid_177221765,creator_2421,376905,lifestyle,urban,0,1,0.4028732826326371,0.458431424131438
79094097,2421,15,19181990,vid_79094097,creator_2421,445609,news,urban,0,0,0.2952904940479433,0.7250060762991187
287622968,2421,16,19447261,vid_287622968,creator_2421,180338,sports,urban,0,0,0.23238432305604784,0.574287575090211
494576239,2421,17,19184435,vid_494576239,creator_2421,443164,lifestyle,urban,0,0,0.2810044989087136,0.667212337194181
19368614,2421,18,19583861,vid_19368614,creator_2421,43738,gaming,urban,1,0,0.8034827432968846,0.7770492856517561
179901797,2421,20,19321225,vid_179901797,creator_2421,306374,education,urban,0,0,0.9292280536318539,0.8622029736581888
432605456,2421,22,19385349,vid_432605456,creator_2421,242250,entertainment,urban,0,0,0.4051026945275664,0.3138754967224705
454203637,2421,25,19216127,vid_454203637,creator_2421,411472,education,urban,1,0,0.9061110021324971,0.538022705363903
97159784,2421,28,19424894,vid_97159784,creator_2421,202705,lifestyle,urban,0,0,0.32149570124788196,0.8401080784391999
507422798,2421,28,19424895,vid_507422798,creator_2421,202704,gaming,urban,0,1,0.4764369863437916,0.9894511309650564
126423224,2421,29,19494035,vid_126423224,creator_2421,133564,lifestyle,urban,1,0,0.22602899781599972,0.8895193110437631
513672872,2421,32,19461105,vid_513672872,creator_2421,166494,sports,urban,1,0,0.640476042175844,0.3714672626243768
428336398,2421,35,19312008,vid_428336398,creator_2421,315591,lifestyle,urban,0,0,0.9789811151748089,0.19516651721865041
443836860,2421,55,19511273,vid_443836860,creator_2421,116326,music,urban,1,0,0.6034930960433786,0.4893925374065887
379649436,2421,59,19293209,vid_379649436,creator_2421,334390,lifestyle,urban,0,0,0.35781408411354887,0.7416414518360422
436324388,2421,60,19166893,vid_436324388,creator_2421,460706,lifestyle,urban,0,0,0.6478174459905284,0.4925690707532976
107428812,2421,61,19396480,vid_107428812,creator_2421,231119,music,urban,0,0,0.12292067846538757,0.4831808633136685
7276092,2424,12,19250696,vid_7276092,creator_2424,376903,lifestyle,suburban,1,0,0.8886590802653986,0.8382304210818006
108173251,2424,12,19250705,vid_108173251,creator_2424,376894,news,suburban,0,0,0.5030839507798364,0.36140377906718635
48312265,2424,15,19182013,vid_48312265,creator_2424,445586,education,suburban,0,0,0.44934974203964206,0.8597946748116456
259353380,2424,15,19181991,vid_259353380,creator_2424,445608,entertainment,suburban,0,1,0.5858647884535192,0.40680480095172356
163203192,2424,17,19184443,vid_163203192,creator_2424,443156,entertainment,suburban,0,0,0.6247838627894025,0.3282331056783394
292547150,2424,17,19184442,vid_292547150,creator_2424,443157,music,suburban,0,0,0.07177580622651303,0.453989911199699
312007496,2424,18,19583860,vid_312007496,creator_2424,43739,lifestyle,suburban,0,0,0.6826172212234024,0.7624469586748684
589918860,2424,18,19583859,vid_589918860,creator_2424,43740,sports,suburban,0,0,0.24193168031552958,0.12600202786399428
273074295,2424,32,19461097,vid_273074295,creator_2424,166502,news,suburban,0,0,0.7139526325065898,0.19641921587201738
13128434,2424,37,19185968,vid_13128434,creator_2424,441631,lifestyle,suburban,0,0,0.8225347943841967,0.951444825663092
178992405,2424,37,19185966,vid_178992405,creator_2424,441633,education,suburban,0,1,0.8039585075525203,0.17549162738135737
384924520,2424,41,19563765,vid_384924520,creator_2424,63834,music,suburban,0,0,0.5525009674078891,0.5677273179310546
321689681,2424,44,19200018,vid_321689681,creator_2424,427581,education,suburban,0,0,0.5201698923107512,0.5793144666619379
600217098,2424,49,19343422,vid_600217098,creator_2424,284177,gaming,suburban,1,0,0.14287596133941172,0.4896244620502448
134688730,2424,49,19343423,vid_134688730,creator_2424,284176,lifestyle,suburban,0,0,0.7753461504031356,0.6447452485768186
470698144,2424,50,19430102,vid_470698144,creator_2424,197497,sports,suburban,0,0,0.27140938044671437,0.22982672579761843
406187769,2425,15,19182044,vid_406187769,creator_2425,445555,gaming,urban,0,0,0.49669542281794654,0.5526622677767482
233042539,2425,15,19182051,vid_233042539,creator_2425,445548,sports,urban,0,0,0.2842740929275167,0.37217325524689715
33203440,2425,16,19447253,vid_33203440,creator_2425,180346,education,urban,0,1,0.13382836299969314,0.661667259629189
297447337,2425,30,19564816,vid_297447337,creator_2425,62783,entertainment,urban,0,0,0.6295576968917366,0.14122354337314946
389588523,2431,45,19415347,vid_389588523,creator_2431,212252,news,suburban,0,0,0.05433203482290383,0.5708774168394762
338244479,2431,83,19288012,vid_338244479,creator_2431,339587,sports,suburban,0,0,0.7486452341262,0.1852703553833237
111044292,2436,52,19609666,vid_111044292,creator_2436,17933,entertainment,urban,0,0,0.31758679526111666,0.2786430631150364
51261306,2438,16,19447249,vid_51261306,creator_2438,180350,lifestyle,international,0,0,0.00013469300448532007,0.21870980032358323
330554982,2438,20,19321224,vid_330554982,creator_2438,306375,sports,international,0,0,0.5111291392372298,0.1828377798688171
606490520,2439,19,19441577,vid_606490520,creator_2439,186022,music,rural,0,0,0.046851908527603126,0.825710951560667
3312073,2439,33,19343226,vid_3312073,creator_2439,284373,education,rural,0,1,0.27616955782089947,0.28570756766089034
229255394,2439,45,19415369,vid_229255394,creator_2439,212230,music,rural,0,0,0.7069764874557162,0.9271237818644493
425046276,2439,48,19253187,vid_425046276,creator_2439,374412,gaming,rural,0,0,0.06268962162186587,0.9699265253451909
135262194,2439,51,19517365,vid_135262194,creator_2439,110234,news,rural,0,1,0.8393384923560023,0.5712604699370973
591439256,2439,53,19593801,vid_591439256,creator_2439,33798,entertainment,rural,1,0,0.003819922658583108,0.1430011226657264
318278967,2439,54,19550645,vid_318278967,creator_2439,76954,sports,rural,0,0,0.24682386920190225,0.37454824337958126
562382996,2439,58,19366345,vid_562382996,creator_2439,261254,lifestyle,rural,0,0,0.7409040561520714,0.797732263348214
62453908,2439,98,19424762,vid_62453908,creator_2439,202837,gaming,rural,1,0,0.3162701497293068,0.36739072869707046
472320951,2451,20,19321223,vid_472320951,creator_2451,306376,sports,international,1,0,0.10189238806601353,0.08701721830278875
380877980,2455,8,19602650,vid_380877980,creator_2455,24949,lifestyle,urban,0,1,0.3602339188004279,0.5567849109281879
94849720,2455,11,19270595,vid_94849720,creator_2455,357004,sports,urban,0,0,0.27039328638452553,0.8451208514960348
439739330,2455,12,19250716,vid_439739330,creator_2455,376883,education,urban,1,0,0.8427119021605549,0.7959263871435024
25301731,2455,22,19385356,vid_25301731,creator_2455,242243,gaming,urban,1,0,0.31334791758514313,0.17512314013035324
71400389,2455,28,19424896,vid_71400389,creator_2455,202703,news,urban,0,0,0.7889324717760072,0.6727646144124667
569034657,2455,34,19226788,vid_569034657,creator_2455,400811,entertainment,urban,0,0,0.8918721448107347,0.2205042634356471
552339883,2455,35,19312009,vid_552339883,creator_2455,315590,gaming,urban,0,0,0.43381741957652953,0.21820753455217223
179531506,2455,43,19318445,vid_179531506,creator_2455,309154,gaming,urban,0,1,0.909943143854392,0.8740717733051852
223531602,2455,60,19166891,vid_223531602,creator_2455,460708,news,urban,0,0,0.37731805396319285,0.24966895274023015
44160444,2455,61,19396489,vid_44160444,creator_2455,231110,sports,urban,0,0,0.9640784164901082,0.2632473465180112
278900277,2462,6,19157862,vid_278900277,creator_2462,469737,education,urban,0,0,0.08928952452557293,0.0006533907612995549
562773567,2471,23,19516586,vid_562773567,creator_2471,111013,gaming,urban,1,0,0.6870192665032427,0.8706690341255177
309750016,2471,27,19358238,vid_309750016,creator_2471,269361,news,urban,0,0,0.49381404045692867,0.7925948132091347
507279305,2471,28,19424898,vid_507279305,creator_2471,202701,lifestyle,urban,0,0,0.38764880545564706,0.627328935090678
598702194,2482,9,19190149,vid_598702194,creator_2482,437450,gaming,suburban,1,0,0.6327118787486009,0.7502657639388423
526780866,2482,18,19583858,vid_526780866,creator_2482,43741,education,suburban,1,0,0.7038570916343312,0.1520485674244918
363135031,2482,42,19437019,vid_363135031,creator_2482,190580,education,suburban,0,0,0.004363269650309087,0.45832359458757543
587959949,2482,60,19166890,vid_587959949,creator_2482,460709,news,suburban,0,0,0.16695308874719872,0.3512193873487809
489396993,2482,60,19166889,vid_489396993,creator_2482,460710,education,suburban,0,1,0.7130460506343187,0.09377652625701649
423852291,2482,62,19509013,vid_423852291,creator_2482,118586,news,suburban,0,0,0.6663854135782065,0.4861304852149241
176147303,2482,63,19590961,vid_176147303,creator_2482,36638,education,suburban,0,0,0.9660475051286772,0.9207396503426354
562660292,2482,63,19590966,vid_562660292,creator_2482,36633,sports,suburban,0,0,0.761037790250783,0.04005911905069448
195143206,2482,63,19590951,vid_195143206,creator_2482,36648,sports,suburban,0,1,0.950772707731338,0.2914609134937939
400618068,2487,14,19263736,vid_400618068,creator_2487,363863,sports,suburban,0,1,0.702540501534807,0.20754093620570346
569679966,2487,21,19198541,vid_569679966,creator_2487,429058,news,suburban,0,0,0.29805220863944315,0.23814665366569632
181610786,2487,22,19385389,vid_181610786,creator_2487,242210,music,suburban,0,1,0.10536492225085647,0.9084345518793753
316783498,2487,26,19285657,vid_316783498,creator_2487,341942,music,suburban,0,0,0.7818238633449356,0.4680690542342901
69691076,2487,27,19358243,vid_69691076,creator_2487,269356,entertainment,suburban,0,0,0.6441492214759159,0.4662994129398188
487842229,2487,34,19226776,vid_487842229,creator_2487,400823,lifestyle,suburban,0,0,0.04818601239329623,0.7605756424552823
126121990,2487,57,19421289,vid_126121990,creator_2487,206310,gaming,suburban,1,0,0.36005046590097833,0.1544922040049258
292689165,2487,59,19293205,vid_292689165,creator_2487,334394,music,suburban,0,0,0.9567998154842862,0.4872653541000508
564014908,2487,79,19246956,vid_564014908,creator_2487,380643,education,suburban,0,1,0.5004011457102012,0.4299852141210597
211574584,2487,85,19305825,vid_211574584,creator_2487,321774,sports,suburban,1,0,0.43272913601970464,0.5969106905466561
246597388,2487,87,19325728,vid_246597388,creator_2487,301871,lifestyle,suburban,0,0,0.457699605159294,0.9995577032504386
114129603,2487,118,19495670,vid_114129603,creator_2487,131929,music,suburban,0,0,0.20888272400516372,0.7694488940820471
379985702,2504,39,19429186,vid_379985702,creator_2504,198413,education,suburban,0,0,0.3687071708647952,0.3978657030174272
128271373,2504,42,19437018,vid_128271373,creator_2504,190581,music,suburban,0,0,0.3698132559871766,0.827553052274047
116522876,2504,44,19200013,vid_116522876,creator_2504,427586,gaming,suburban,1,0,0.0523550201874724,0.17070836331248018
593816503,2504,44,19200014,vid_593816503,creator_2504,427585,gaming,suburban,0,0,0.7675676285179183,0.030463686308960125
140288153,2504,46,19415497,vid_140288153,creator_2504,212102,news,suburban,0,1,0.416504431903879,0.20444837246427305
284407613,2504,46,19415491,vid_284407613,creator_2504,212108,gaming,suburban,0,0,0.8221798868164233,0.34041155611425966
228409792,2504,47,19164191,vid_228409792,creator_2504,463408,gaming,suburban,0,0,0.8503480011198954,0.5105807574595599
520637292,2504,49,19343426,vid_520637292,creator_2504,284173,lifestyle,suburban,0,0,0.21199405469865806,0.6151291405411998
532935409,2504,50,19430106,vid_532935409,creator_2504,197493,lifestyle,suburban,0,0,0.6573534821701286,0.9106057172144217
579243670,2504,51,19517367,vid_579243670,creator_2504,110232,entertainment,suburban,0,0,0.4722818041629817,0.5098540095504577
319733130,2504,53,19593799,vid_319733130,creator_2504,33800,lifestyle,suburban,1,0,0.8801567379214851,0.5012756446257294
193309731,2504,54,19550644,vid_193309731,creator_2504,76955,news,suburban,0,1,0.21574067917645412,0.05024300982298213
541399050,2504,56,19469013,vid_541399050,creator_2504,158586,music,suburban,0,0,0.6778132003100442,0.03491155265622381
333089155,2504,56,19469014,vid_333089155,creator_2504,158585,lifestyle,suburban,0,1,0.6077521222527226,0.5511599619163721
167391992,2504,57,19421286,vid_167391992,creator_2504,206313,news,suburban,0,1,0.2953014775718328,0.4381786132483445
434664518,2504,57,19421284,vid_434664518,creator_2504,206315,education,suburban,0,0,0.1366009036511726,0.8391803949802986
135435549,2504,58,19366343,vid_135435549,creator_2504,261256,gaming,suburban,0,1,0.6516397604772766,0.16067958471184518
366082034,2504,59,19293204,vid_366082034,creator_2504,334395,music,suburban,0,0,0.7385974581323307,0.024971662117049598
169752749,2504,59,19293180,vid_169752749,creator_2504,334419,lifestyle,suburban,0,1,0.31562734376335,0.44903876793012587
84376033,2504,59,19293202,vid_84376033,creator_2504,334397,entertainment,suburban,0,0,0.6448326040223138,0.23747855675225749
326323669,2504,59,19293182,vid_326323669,creator_2504,334417,music,suburban,1,1,0.39513090761150327,0.04961437333883745
90352595,2504,59,19293179,vid_90352595,creator_2504,334420,sports,suburban,0,1,0.7132068832826177,0.724598286847629
267475735,2504,59,19293184,vid_267475735,creator_2504,334415,sports,suburban,0,1,0.1992152748940531,0.11159299995724747
593959263,2504,60,19166888,vid_593959263,creator_2504,460711,music,suburban,0,0,0.8902150026361744,0.6083195000077717
78627966,2504,61,19396497,vid_78627966,creator_2504,231102,music,suburban,1,0,0.28740959646557973,0.28104975016688916
460487497,2504,76,19213275,vid_460487497,creator_2504,414324,news,suburban,0,0,0.3677859877561529,0.17349605035502202
579978120,2504,76,19213277,vid_579978120,creator_2504,414322,entertainment,suburban,0,0,0.058091952080349785,0.37975152291931746
254013997,2507,14,19263724,vid_254013997,creator_2507,363875,lifestyle,urban,1,0,0.1115122123212764,0.8014457762229537
431628505,2507,15,19182067,vid_431628505,creator_2507,445532,music,urban,1,0,0.5158619027123281,0.3920935769045727
190482620,2507,16,19447242,vid_190482620,creator_2507,180357,gaming,urban,1,0,0.2675926767279715,0.7507696492110557
375974191,2507,18,19583853,vid_375974191,creator_2507,43746,lifestyle,urban,0,1,0.8354802257421944,0.1254862967991507
119470814,2507,22,19385392,vid_119470814,creator_2507,242207,sports,urban,0,0,0.014693388654953843,0.7727714196650791
565578135,2507,23,19516556,vid_565578135,creator_2507,111043,sports,urban,0,1,0.3790940486719362,0.23693332490664865
540716015,2507,27,19358246,vid_540716015,creator_2507,269353,lifestyle,urban,1,0,0.3373455467690927,0.6773931298888728
44236628,2507,28,19424899,vid_44236628,creator_2507,202700,education,urban,0,1,0.019327630917601035,0.5657815548409963
544925381,2507,30,19564818,vid_544925381,creator_2507,62781,music,urban,0,1,0.12436839900051022,0.9291447172116873
517094189,2507,31,19592132,vid_517094189,creator_2507,35467,lifestyle,urban,0,0,0.41364267491863527,0.38732251797531403
359412982,2507,33,19343222,vid_359412982,creator_2507,284377,news,urban,1,0,0.49286458444744663,0.06616518883444045
449229949,2507,33,19343225,vid_449229949,creator_2507,284374,education,urban,0,0,0.4042897472548691,0.019155485551252904
111822938,2507,39,19429192,vid_111822938,creator_2507,198407,gaming,urban,0,0,0.5309376784120938,0.8268585609727531
352667891,2507,40,19558959,vid_352667891,creator_2507,68640,music,urban,0,0,0.5951316749056815,0.5247356376614322
435368596,2507,45,19415372,vid_435368596,creator_2507,212227,lifestyle,urban,0,0,0.00992382112783563,0.7752440518349493
265235677,2507,51,19517368,vid_265235677,creator_2507,110231,news,urban,0,0,0.4640951594535039,0.2344256000115147
293667477,2520,16,19447237,vid_293667477,creator_2520,180362,lifestyle,urban,0,0,0.9634992408875883,0.34508374551323373
446739502,2523,21,19198539,vid_446739502,creator_2523,429060,news,rural,0,0,0.5190322801295487,0.03010387221131894
598119492,2585,39,19429204,vid_598119492,creator_2585,198395,news,international,0,0,0.6775422674589532,0.9614923245741122
288166899,2585,40,19558960,vid_288166899,creator_2585,68639,gaming,international,0,0,0.3118638579168832,0.6678679067008134
112071186,2636,6,19157861,vid_112071186,creator_2636,469738,music,international,0,1,0.7739913781527625,0.9332050877593062
392274474,2636,7,19381677,vid_392274474,creator_2636,245922,gaming,international,0,0,0.7729214818761151,0.2654964074290723
112091254,2636,7,19381675,vid_112091254,creator_2636,245924,education,international,0,1,0.521296047654139,0.6114636112256608
393169917,2636,7,19381679,vid_393169917,creator_2636,245920,education,international,0,0,0.9760138232792136,0.6784999682926378
10553308,2636,9,19190140,vid_10553308,creator_2636,437459,education,international,0,0,0.12555021476265338,0.31754970025758844
92145302,2636,11,19270599,vid_92145302,creator_2636,357000,education,international,0,0,0.016947664889580993,0.8481092350156301
151500213,2636,11,19270600,vid_151500213,creator_2636,356999,gaming,international,0,0,0.770158211757096,0.9471614629002478
119686189,2636,11,19270601,vid_119686189,creator_2636,356998,gaming,international,1,0,0.8071555373648825,0.8848551176960043
82847384,2636,13,19349241,vid_82847384,creator_2636,278358,education,international,0,0,0.12020722912057624,0.7390669759393725
289265985,2636,14,19263671,vid_289265985,creator_2636,363928,gaming,international,1,0,0.2655828329586061,0.27746467972495403
219701066,2636,14,19263641,vid_219701066,creator_2636,363958,entertainment,international,0,0,0.01755236336662891,0.28161604210563174
37883506,2636,15,19182102,vid_37883506,creator_2636,445497,news,international,0,0,0.2933086107805647,0.9633603204460379
155423259,2647,10,19350753,vid_155423259,creator_2647,276846,entertainment,suburban,1,0,0.7731418739186715,0.010284495935692028
173183857,2647,87,19325729,vid_173183857,creator_2647,301870,music,suburban,0,0,0.5179605277125789,0.7160499732421445
136529299,2650,34,19226773,vid_136529299,creator_2650,400826,music,urban,0,0,0.3480955931682881,0.7062461625552622
463174178,2659,17,19184444,vid_463174178,creator_2659,443155,sports,urban,0,0,0.3717392949063303,0.6226895409497974
239472511,2659,54,19550641,vid_239472511,creator_2659,76958,lifestyle,urban,0,0,0.0013536257154681541,0.9901088460868658
504332574,2659,58,19366341,vid_504332574,creator_2659,261258,news,urban,1,1,0.2998005275652359,0.31187943576372523
285249721,2659,59,19293178,vid_285249721,creator_2659,334421,gaming,urban,1,0,0.6464587416379305,0.3399718637932482
279155367,2659,59,19293177,vid_279155367,creator_2659,334422,lifestyle,urban,1,0,0.9741944438163571,0.07893940294655555
69122535,2659,60,19166885,vid_69122535,creator_2659,460714,education,urban,0,1,0.8470608269838995,0.44279813654373745
349525302,2659,62,19509057,vid_349525302,creator_2659,118542,sports,urban,1,0,0.023594964645529126,0.2610485262348481
52642896,2659,62,19509092,vid_52642896,creator_2659,118507,gaming,urban,1,0,0.8985606046748393,0.3433867021776442
200622010,2659,62,19509015,vid_200622010,creator_2659,118584,sports,urban,0,0,0.7831984132986259,0.8345717902556277
563774626,2659,62,19509059,vid_563774626,creator_2659,118540,news,urban,0,0,0.7803761235709804,0.9354845135274957
536540223,2659,62,19509065,vid_536540223,creator_2659,118534,sports,urban,1,0,0.4579957590035715,0.18573307200518563
393289166,2659,62,19509072,vid_393289166,creator_2659,118527,gaming,urban,0,0,0.3980052929545028,0.37250893155346587
282764592,2659,62,19509019,vid_282764592,creator_2659,118580,news,urban,1,0,0.3029157288331926,0.9286305621153941
456612642,2659,62,19509028,vid_456612642,creator_2659,118571,gaming,urban,0,0,0.06569485895436578,0.06180846068922263
228380421,2659,62,19509045,vid_228380421,creator_2659,118554,news,urban,1,1,0.2282353634936991,0.09236052811137851
293539735,2659,62,19509083,vid_293539735,creator_2659,118516,music,urban,0,1,0.24660363497802462,0.16279098920622936
459318042,2659,62,19509090,vid_459318042,creator_2659,118509,entertainment,urban,0,0,0.4840770697102016,0.5952128341268748
